Eclectus roratus,,Eclectus Parrot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ectophylla alba,,Honduran White Bat, White Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ectopistes migratorius,,Passenger Pigeon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta ardesiaca,,Black Heron, Black Egret,,,,,,,,,Aigrette ardoisée,,,,,,,,,,,,,,,,,,
Egretta caerulea,,Little Blue Heron,,,,,,,,,,Aigrette bleue,,,,,,,,,,,,,,,,,,
Egretta eulophotes,,Chinese Egret,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta garzetta,,Little Egret,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta gularis,,Western Reef-egret, Reef Heron,,,,,,,,,Aigrette des récifs,,,,,,,,,,,,,,,,,,
Egretta novaehollandiae,,White-faced Heron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta picata,,Pied Heron,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta rufescens,,Reddish Egret,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta sacra,,Pacific Reef-egret, Pacific Reef-Egret, Eastern Reef Egret, Pacific Reef Heron, Reef Heron,,,,,,,,,,,,,,,,,,,,,,,,
Egretta thula,,Snowy Egret,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta tricolor,,Tricolored Heron, Tricolored Heron,,,,,,,,,,,,,,,,,,,,,,,,,,,
Egretta vinaceigula,,Slaty Egret,,,,,,,,,,Aigrette vineuse,,,,,,,,,,,,,,,,,,
Eidolon dupreanum,,Madagascan Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eidolon helvum,,African Straw-coloured Fruit-bat, Staw-coloured Flying Fox, Pale Xantharpy, Straw-coloured Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,
Eira barbara,,Tayra, Greyheaded Tayra,,,,,,,,,,,,,,Cabeza de Mate, Amingo, Gato Negro, Tolomuco,,,,,,,,,,
Elaenia albiceps,,White-crested Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia chiriquensis,,Lesser Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia cristata,,Plain-crested Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia dayi,,Great Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia fallax,,Greater Antillean Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia flavogaster,,Yellow-bellied Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia frantzii,,Mountain Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia gigas,,Mottle-backed Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia martinica,,Caribbean Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia mesoleuca,,Olivaceous Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia obscura,,Highland Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia pallatangae,,Sierran Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia parvirostris,,Small-billed Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia pelzelni,,Brownish Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia ridleyana,,Noronha Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia ruficeps,,Rufous-crowned Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia spectabilis,,Large Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaenia strepera,,Slaty Elaenia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elanoides forficatus,,Swallow-tailed Kite, Swallow-tailed Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elanus axillaris,,Black-shouldered Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elanus caeruleus,,Black-winged Kite, Black-shouldered Kite,,,,,,,,,Elanion blanc,,,,,,,,,,,,,,,,,,
Elanus leucurus,,White-tailed Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elanus scriptus,,Letter-winged Kite,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elaphodus cephalophus,,Tufted Deer,,,,,,,,,,Élaphode,,,,,Eláfodo,,,,,,,,,,,,,
Elaphurus davidianus,,Père David's Deer, Pere David's Deer,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electron carinatum,,Keel-billed Motmot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Electron platyrhynchum,,Broad-billed Motmot,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleoscytalopus indigoticus,,White-breasted Tapaculo,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleoscytalopus psychopompus,,Bahia Tapaculo, Chestnut-sided Tapaculo,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleothreptus anomalus,,Sickle-winged Nightjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eleothreptus candicans,,White-winged Nightjar,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus brachyrhynchus,,Short-snouted Sengi, Short-snouted Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus edwardii,,Cape Rock Sengi, Cape Rock Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus fuscipes,,Dusky-footed Sengi, Dusky-footed Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus fuscus,,Dusky Sengi, Dusky Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus intufi,,Bushveld Sengi, Bushveld Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus myurus,,Eastern Rock Sengi, Eastern Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus pilicaudus,,Karoo Rock Sengi, Karoo Rock Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus revoilii,,Somali Sengi, Somali Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus rozeti,,North African Sengi, North African Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus rufescens,,Rufous Sengi, Rufous Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephantulus rupestris,,Western Rock Sengi, Western Rock Elephant-shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elephas maximus,,Asian Elephant, Indian Elephant,,,,,,,,,Eléphant d'Asie, Eléphant d'Inde,,,,Elefante Asiático,,,,,,,,,,,,,
Eligmodontia moreni,,Monte Gerbil Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eligmodontia morgani,,Morgan's Gerbil Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eligmodontia puerulus,,Andean Gerbil Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eligmodontia typus,,Lowland Gerbil Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliomys melanurus,,Asian Garden Dormouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliomys munbyanus,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliomys quercinus,,Garden Dormouse,,,,,,,,,,Lérot,,,,,Lirón Careto,,,,,,,,,,,,,
Eliurus antsingy,,Tsingy Tuft-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus danieli,,Daniel's Tuft-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus ellermani,,Ellerman's Tuft-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus grandidieri,,Grandidier's Tuft-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus majori,,Major's Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus minor,,Lesser Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus myoxinus,,Western Tuft-tailed Rat, Dormouse Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus penicillatus,,White-tipped Tuft-tailed Rat, White-tipped Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus petteri,,Petter's Tuft-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus tanala,,Tanala Tuft-tailed Rat, Tanala Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eliurus webbi,,Webb's Tuft-tailed Rat, Webb's Tufted-tailed Rat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellobius alaicus,,Alai Mole Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellobius fuscocapillus,,Southern Mole Vole, Quetta Mole-vole, Afghan Mole-vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellobius lutescens,,Transcaucasian Mole Vole, Mountain Mole Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellobius talpinus,,Northern Mole Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ellobius tancrei,,Zaisan Mole Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elminia albicauda,,White-tailed Blue-flycatcher, White-tailed Blue-Flycatcher, White-tailed Blue Flycatcher,,,,,,,,Gobemouche à queue blanche,,,,,,,,,,,,,,,,,,
Elminia albiventris,,White-bellied Crested-flycatcher, White-bellied Crested-Flycatcher, White-bellied Crested Flycatcher,,,,,,,,Gobemouche huppé à ventre blanc,,,,,,,,,,,,,,,,,,
Elminia albonotata,,White-tailed Crested-flycatcher, White-tailed Crested-Flycatcher, White-tailed Crested Flycatcher,,,,,,,,Gobemouche huppé à queue blanche,,,,,,,,,,,,,,,,,,
Elminia longicauda,,African Blue-flycatcher, African Blue-Flycatcher, African Blue Flycatcher, Blue Flycatcher,,,,,,,Gobemouche bleu,,,,,,,,,,,,,,,,,,
Elminia nigromitrata,,Dusky Crested-flycatcher, Dusky Crested-Flycatcher, Dusky Crested Flycatcher,,,,,,,,Gobemouche huppé à tête noire,,,,,,,,,,,,,,,,,,
Elseyornis melanops,,Black-fronted Dotterel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elvira chionura,,White-tailed Emerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elvira cupreiceps,,Coppery-headed Emerald,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura alecto,,Small Asian Sheath-tailed Bat, Philippine Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura beccarii,,Beccari's Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura dianae,,Large-eared Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura furax,,New Guinea Sheath-tailed Bat, Greater Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura monticola,,Lesser Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura raffrayana,,Raffray's Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura semicaudata,,Pacific Sheath-tailed Bat, Polynesian Sheath-tailed Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emballonura serii,,Seri's Sheath-tailed Bat, Seri's Sheathtail-bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza affinis,,Brown-rumped Bunting,,,,,,,,,,Bruant à ventre jaune,,,,,,,,,,,,,,,,,,
Emberiza aureola,,Yellow-breasted Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza bruniceps,,Red-headed Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza buchanani,,Grey-necked Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza cabanisi,,Cabanis's Bunting,,,,,,,,,,Bruant de Cabanis,,,,,,,,,,,,,,,,,,
Emberiza caesia,,Cretzschmar's Bunting,,,,,,,,,,Bruant cendrillard,,,,,,,,,,,,,,,,,,
Emberiza capensis,,Cape Bunting,,,,,,,,,,Bruant du Cap,,,,,,,,,,,,,,,,,,
Emberiza chrysophrys,,Yellow-browed Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza cia,,Rock Bunting, European Rock Bunting,,,,,,,,,Bruant fou,,,,,,,,,,,,,,,,,,
Emberiza cineracea,,Cinereous Bunting,,,,,,,,,,Bruant cendré,,,,,,,,,,,,,,,,,,
Emberiza cioides,,Meadow Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza cirlus,,Cirl Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza citrinella,,Yellowhammer,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza elegans,,Yellow-throated Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza flaviventris,,African Golden-breasted Bunting, Golden-breasted Bunting,,,,,,,,,Bruant à poitrine dorée,,,,,,,,,,,,,,,,,,
Emberiza fucata,,Chestnut-eared Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza godlewskii,,Godlewski's Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza hortulana,,Ortolan Bunting,,,,,,,,,,Bruant Ortolan,,,,,,,,,,,,,,,,,,
Emberiza impetuani,,Lark-like Bunting,,,,,,,,,,Bruant impétuan,,,,,,,,,,,,,,,,,,
Emberiza jankowskii,,Rufous-backed Bunting, Jankowski's Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza koslowi,,Tibetan Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza leucocephalos,,Pine Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza melanocephala,,Black-headed Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza pallasi,,Pallas's Bunting, Pallas's Reed Bunting, Pallas's Reed Hunting,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza poliopleura,,Somali Golden-breasted Bunting, Somali Bunting,,,,,,,,,Bruant de Somalie,,,,,,,,,,,,,,,,,,
Emberiza pusilla,,Little Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza rustica,,Rustic Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza rutila,,Chestnut Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza schoeniclus,,Reed Bunting, Common Reed Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza socotrana,,Socotra Bunting,,,,,,,,,,Bruant de Socotra,,,,,,,,,,,,,,,,,,
Emberiza spodocephala,,Black-faced Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza stewarti,,Chestnut-breasted Bunting, White-capped Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza striolata,,House Bunting, Mountain Bunting,,,,,,,,,Bruant striolé,,,,,,,,,,,,,,,,,,
Emberiza sulphurata,,Yellow Bunting, Japanese Yellow Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza tahapisi,,Cinnamon-breasted Bunting, Cinnamon-breasted Rock Bunting,,,,,,,,,Bruant cannelle,,,,,,,,,,,,,,,,,,
Emberiza tristrami,,Tristram's Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza variabilis,,Grey Bunting, Gray Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberiza yessoensis,,Ochre-rumped Bunting, Japanese Reed Bunting,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberizoides duidae,,Duida Grass-finch, Duida Grass Finch, Duida Grass-Finch,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberizoides herbicola,,Wedge-tailed Grass-finch, Wedge-tailed Grass Finch, Wedge-tailed Grass-Finch,,,,,,,,,,,,,,,,,,,,,,,,,,
Emberizoides ypiranganus,,Grey-cheeked Grass-finch, Lesser Grass Finch, Grey-cheeked Grass-Finch, Lesser Grass-Finch,,,,,,,,,,,,,,,,,,,,,,,,,
Embernagra longicauda,,Pale-throated Pampa-finch, Pale-throated Pampa-Finch, Serra Finch,,,,,,,,,,,,,,,,,,,,,,,,,,
Embernagra platensis,,Great Pampa-finch, Great Pampa-Finch, Pampa Finch,,,,,,,,,,,,,,,,,,,,,,,,,,
Emblema pictum,,Painted Finch, Painted Firetail,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eminia lepida,,Grey-capped Warbler,,,,,,,,,,Eminie à calotte grise,,,,,,,,,,,,,,,,,,
Empidonax affinis,,Pine Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax albigularis,,White-throated Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax alnorum,,Alder Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax atriceps,,Black-capped Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax difficilis,,Pacific-slope Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax flavescens,,Yellowish Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax flaviventris,,Yellow-bellied Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax fulvifrons,,Buff-breasted Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax hammondii,,Hammond's Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax minimus,,Least Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax oberholseri,,American Dusky Flycatcher, Dusky Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax occidentalis,,Cordilleran Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax traillii,,Willow Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax virescens,,Acadian Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonax wrightii,,Grey Flycatcher, Gray Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonomus aurantioatrocristatus,,Crowned Slaty Flycatcher, Crowned Slaty-Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidonomus varius,,Variegated Flycatcher,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Empidornis semipartitus,,Silverbird,,,,,,,,,,Gobemouche argenté,,,,,,,,,,,,,,,,,,
Enchisthenes hartii,,Velvety Fruit-eating Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enhydra lutris,,Sea Otter,,,,,,,,,,Loutre de mer,,,,,Nutria del Kamtchatka, Nutria Marina,,,,,,,,,,,,
Enicognathus ferrugineus,,Austral Parakeet,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicognathus leptorhynchus,,Slender-billed Parakeet, Slender-billed Conure,,,,,,,,,,,,,,Cotorra Choroy,,,,,,,,,,,,,
Enicurus immaculatus,,Black-backed Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus leschenaulti,,White-crowned Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus maculatus,,Spotted Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus ruficapillus,,Chestnut-naped Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus schistaceus,,Slaty-backed Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus scouleri,,Little Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enicurus velatus,,Sunda Forktail,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Enodes erythrophris,,Fiery-browed Myna, Fiery-browed Starling,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ensifera ensifera,,Sword-billed Hummingbird,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entomodestes coracinus,,Black Solitaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entomodestes leucotis,,White-eared Solitaire,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Entomyzon cyanotis,,Blue-faced Honeyeater,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eoglaucomys fimbriatus,,Small Kashmir Flying Squirrel,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eolagurus luteus,,Yellow Steppe Lemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eolagurus przewalskii,,Przewalski's Steppe Lemming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eolophus roseicapilla,,Galah,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eonycteris major,,Greater Dawn Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eonycteris robusta,,Philippine Dawn Bat, Philippine Nectar Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eonycteris spelaea,,Dawn Bat, Common Dawn Bat, Common Nectar Bat, Lesser Dawn Bat,,,,,,,,,,,,,,,,,,,,,,,,,
Eophona migratoria,,Yellow-billed Grosbeak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eophona personata,,Japanese Grosbeak,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eopsaltria australis,,Eastern Yellow Robin, Yellow Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eopsaltria flaviventris,,Yellow-bellied Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eopsaltria georgiana,,White-breasted Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eopsaltria griseogularis,,Western Yellow Robin, Grey-breasted Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eopsaltria pulverulenta,,Mangrove Robin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eos bornea,,Red Lory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eos cyanogenia,,Black-winged Lory, Biak Red Lory,,,,,,,,,,,,,,Lori Alinegro,,,,,,,,,,,,,
Eos histrio,,Red-and-blue Lory,,,,,,,,,,,,,,,Lori de Sangir,,,,,,,,,,,,,
Eos reticulata,,Blue-streaked Lory,,,,,,,,,,,,,,,Lori de las Tanimbar,,,,,,,,,,,,,
Eos semilarvata,,Blue-eared Lory,,,,,,,,,,,,,,,Lori de Seram,,,,,,,,,,,,,
Eos squamata,,Violet-necked Lory,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eospalax fontanierii,,Chinese Zokor, Plateau Zokor,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eospalax rothschildi,,Rothschild's Zokor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eospalax smithii,,Smith's Zokor,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys cachinus,,Kachin Red-backed Vole, Kachin Chinese Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys chinensis,,Sichuan Red-backed Vole, Sichuan Chinese Vole, Pratt's Vole, Pratt's Oriental Vole,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys custos,,Southwest China Red-backed Vole, Southwest China Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys melanogaster,,Pére David's Vole, Père David's Vole,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys miletus,,Yunnan Red-backed Vole, Yunnan Chinese Vole, Large Oriental Vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys olitor,,Black-eared Red-backed Vole, Black-eared Chinese Vole, Chaotung Vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys proditor,,Yulongxuen Red-backed Vole, Yulong Chinese Vole, Yulongxuen Chinese Vole, Yulungshan Vole,,,,,,,,,,,,,,,,,,,,,,,,,
Eothenomys wardi,,Ward's Red-backed Vole, Ward's Oriental Vole, Ward's Chinese Vole,,,,,,,,,,,,,,,,,,,,,,,,,,
Eozapus setchuanus,,Chinese Jumping Mouse,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ephippiorhynchus asiaticus,,Black-necked Stork,,,,,,,,,,,,,,,Jabirú Asiático,,,,,,,,,,,,,
Ephippiorhynchus senegalensis,,Saddlebill,,,,,,,,,,Jabiru d'Afrique,,,,,,,,,,,,,,,,,,
Epimachus albertisi,,Black-billed Sicklebill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epimachus bruijnii,,Pale-billed Sicklebill, White-billed Sicklebill,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epimachus fastuosus,,Black Sicklebill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epimachus meyeri,,Brown Sicklebill,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla erythrura,,Rufous-tailed Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla fjeldsaai,,Brown-backed Antwren, Yasuni Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla fulviventris,,Checker-throated Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla haematonota,,Stipple-throated Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla leucophthalma,,White-eyed Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla ornata,,Ornate Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epinecrophylla spodionota,,Foothill Antwren,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Episoriculus caudatus,,Hodgson's Brown-toothed Shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Episoriculus fumidus,,Taiwan Brown-toothed Shrew, Taiwanese Red-toothed Shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Episoriculus leucops,,Long-tailed Brown-toothed Shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Episoriculus macrurus,,Arboreal Brown-toothed Shrew, Long-tailed Mountain Shrew,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epixerus ebii,,Western Palm Squirrel, Ebian's Palm Squirrel, Temminck's Giant Squirrel,,,,,,,,Écureuil D'Ebi, Écureuil Des Palmiers, Écureuil Palmiste,,,Ardilla De Palmera,,,,,,,,,,,,,
Epomophorus angolensis,,Angolan Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus anselli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus crypturus,,Peters's Epauletted Fruit Bat, Smaller Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus gambianus,,Gambian Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus grandis,,Lesser Angolan Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus labiatus,,Ethiopian Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus minimus,,East African Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus minor,,Minor Epauletted Fruit Bat ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomophorus wahlbergi,,Wahlberg's Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomops buettikoferi,,Buettikofer's Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomops dobsonii,,Dobson's Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Epomops franqueti,,Franquet's Epauletted Fruit Bat,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Eptesicus andinus,,Little Black Serotine,,,,,,,,,,,,,,,,,,,,,,,,,,,,
